PartitionKey,RowKey,anomalyTimestamp,cloudReceivedTimestamp,deviceId,deviceType,edgeAnomalyType,edgeDetectionJson,edgeIsAnomaly,edgeReceivedTimestamp,experimentId,filteredTimestamp,groundTruthJson,iotHubEnqueuedTimestamp,messageType,normalizedTimestamp,originDeviceId,originModuleId,payloadJson,runId,scenario,sensorTimestamp,sequence,valuesJson
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|compressor-001|000000000040|9519,,2026-05-03T23:17:04.602789Z,compressor-001,compressor,,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-03T23:17:01.904603Z,budgeted_800k_s0_s1_s2,2026-05-03T23:17:04.262308Z,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-03T23:17:04.422,telemetry,2026-05-03T23:17:01.959722Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":null,""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:17:04.602789Z"",""deviceId"":""compressor-001"",""deviceType"":""compressor"",""edgeDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""edgeReceivedTimestamp"":""2026-05-03T23:17:01.904603Z"",""edgeRouting"":{""cloudCandidate"":true,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:17:04.262402Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:17:04.262308Z"",""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":""2026-05-03T23:17:01.959722Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:44.388889Z"",""sequence"":40,""values"":{""current"":7.9843,""pressure"":6.1336,""status"":""NORMAL"",""temperature"":40.0,""vibration"":0.2748}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:44.388889Z,40,"{""current"":7.9843,""pressure"":6.1336,""status"":""NORMAL"",""temperature"":40.0,""vibration"":0.2748}"
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|compressor-002|000000000031|9496,2026-05-03T23:16:53.706716Z,2026-05-03T23:16:53.860923Z,compressor-002,compressor,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:16:51.884061Z,budgeted_800k_s0_s1_s2,2026-05-03T23:16:53.700499Z,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:16:53.839,telemetry,2026-05-03T23:16:51.966659Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":""2026-05-03T23:16:53.706716Z"",""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:16:53.860923Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""edgeDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""edgeReceivedTimestamp"":""2026-05-03T23:16:51.884061Z"",""edgeRouting"":{""cloudCandidate"":false,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:16:53.700609Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:16:53.700499Z"",""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""normalizedTimestamp"":""2026-05-03T23:16:51.966659Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:34.400000Z"",""sequence"":31,""values"":{""current"":10.9778,""pressure"":9.2594,""status"":""FAULT"",""temperature"":40.1118,""vibration"":0.9372}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:34.400000Z,31,"{""current"":10.9778,""pressure"":9.2594,""status"":""FAULT"",""temperature"":40.1118,""vibration"":0.9372}"
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|compressor-002|000000000035|9498,2026-05-03T23:16:58.381501Z,2026-05-03T23:16:58.510110Z,compressor-002,compressor,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:16:56.385673Z,budgeted_800k_s0_s1_s2,2026-05-03T23:16:58.367264Z,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:16:58.497,telemetry,2026-05-03T23:16:56.392625Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":""2026-05-03T23:16:58.381501Z"",""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:16:58.510110Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""edgeDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""edgeReceivedTimestamp"":""2026-05-03T23:16:56.385673Z"",""edgeRouting"":{""cloudCandidate"":false,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:16:58.367572Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:16:58.367264Z"",""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""normalizedTimestamp"":""2026-05-03T23:16:56.392625Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:38.844444Z"",""sequence"":35,""values"":{""current"":10.7791,""pressure"":9.067,""status"":""FAULT"",""temperature"":40.0319,""vibration"":0.979}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:38.844444Z,35,"{""current"":10.7791,""pressure"":9.067,""status"":""FAULT"",""temperature"":40.0319,""vibration"":0.979}"
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|compressor-002|000000000047|9528,2026-05-03T23:17:12.513782Z,2026-05-03T23:17:12.689177Z,compressor-002,compressor,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:17:09.672085Z,budgeted_800k_s0_s1_s2,2026-05-03T23:17:12.506729Z,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:17:12.672,telemetry,2026-05-03T23:17:09.693929Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":""2026-05-03T23:17:12.513782Z"",""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:17:12.689177Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""edgeDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""edgeReceivedTimestamp"":""2026-05-03T23:17:09.672085Z"",""edgeRouting"":{""cloudCandidate"":false,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:17:12.506826Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:17:12.506729Z"",""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""normalizedTimestamp"":""2026-05-03T23:17:09.693929Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:52.177778Z"",""sequence"":47,""values"":{""current"":10.7381,""pressure"":8.3086,""status"":""FAULT"",""temperature"":40.0,""vibration"":0.9443}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:52.177778Z,47,"{""current"":10.7381,""pressure"":8.3086,""status"":""FAULT"",""temperature"":40.0,""vibration"":0.9443}"
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|compressor-002|000000000048|9534,2026-05-03T23:17:13.654348Z,2026-05-03T23:17:13.827518Z,compressor-002,compressor,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:17:10.771549Z,budgeted_800k_s0_s1_s2,2026-05-03T23:17:13.646192Z,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:17:13.813,telemetry,2026-05-03T23:17:10.836272Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":""2026-05-03T23:17:13.654348Z"",""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:17:13.827518Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""edgeDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""edgeReceivedTimestamp"":""2026-05-03T23:17:10.771549Z"",""edgeRouting"":{""cloudCandidate"":false,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:17:13.646283Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:17:13.646192Z"",""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""normalizedTimestamp"":""2026-05-03T23:17:10.836272Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:53.288889Z"",""sequence"":48,""values"":{""current"":11.1599,""pressure"":9.241,""status"":""FAULT"",""temperature"":40.0,""vibration"":0.9109}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:53.288889Z,48,"{""current"":11.1599,""pressure"":9.241,""status"":""FAULT"",""temperature"":40.0,""vibration"":0.9109}"
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|compressor-002|000000000051|9566,2026-05-03T23:17:17.268085Z,2026-05-03T23:17:17.401553Z,compressor-002,compressor,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:17:14.167884Z,budgeted_800k_s0_s1_s2,2026-05-03T23:17:17.223957Z,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:17:17.378,telemetry,2026-05-03T23:17:14.174552Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":""2026-05-03T23:17:17.268085Z"",""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:17:17.401553Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""edgeDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""edgeReceivedTimestamp"":""2026-05-03T23:17:14.167884Z"",""edgeRouting"":{""cloudCandidate"":false,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:17:17.224047Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:17:17.223957Z"",""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""normalizedTimestamp"":""2026-05-03T23:17:14.174552Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:56.622222Z"",""sequence"":51,""values"":{""current"":10.8145,""pressure"":8.7663,""status"":""FAULT"",""temperature"":40.0031,""vibration"":0.956}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:56.622222Z,51,"{""current"":10.8145,""pressure"":8.7663,""status"":""FAULT"",""temperature"":40.0031,""vibration"":0.956}"
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|compressor-002|000000000052|9576,2026-05-03T23:17:17.782896Z,2026-05-03T23:17:18.571817Z,compressor-002,compressor,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:17:15.267742Z,budgeted_800k_s0_s1_s2,2026-05-03T23:17:17.779759Z,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:17:18.553,telemetry,2026-05-03T23:17:15.314193Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":""2026-05-03T23:17:17.782896Z"",""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:17:18.571817Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""edgeDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""edgeReceivedTimestamp"":""2026-05-03T23:17:15.267742Z"",""edgeRouting"":{""cloudCandidate"":false,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:17:17.779845Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:17:17.779759Z"",""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""normalizedTimestamp"":""2026-05-03T23:17:15.314193Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:57.733333Z"",""sequence"":52,""values"":{""current"":11.0077,""pressure"":8.9539,""status"":""FAULT"",""temperature"":40.0,""vibration"":0.9378}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:57.733333Z,52,"{""current"":11.0077,""pressure"":8.9539,""status"":""FAULT"",""temperature"":40.0,""vibration"":0.9378}"
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|conveyor-004|000000000030|9487,,2026-05-03T23:16:52.291140Z,conveyor-004,conveyor,,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-03T23:16:50.480485Z,budgeted_800k_s0_s1_s2,2026-05-03T23:16:52.156052Z,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-03T23:16:52.277,telemetry,2026-05-03T23:16:50.506196Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":null,""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:16:52.291140Z"",""deviceId"":""conveyor-004"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""edgeReceivedTimestamp"":""2026-05-03T23:16:50.480485Z"",""edgeRouting"":{""cloudCandidate"":true,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:16:52.156169Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:16:52.156052Z"",""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":""2026-05-03T23:16:50.506196Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:32.977778Z"",""sequence"":30,""values"":{""load"":43.9916,""motorCurrent"":6.4517,""speed"":1.7197,""status"":""NORMAL"",""vibration"":0.3402}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:32.977778Z,30,"{""load"":43.9916,""motorCurrent"":6.4517,""speed"":1.7197,""status"":""NORMAL"",""vibration"":0.3402}"
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|conveyor-005|000000000030|9488,,2026-05-03T23:16:52.436741Z,conveyor-005,conveyor,,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-03T23:16:50.485985Z,budgeted_800k_s0_s1_s2,2026-05-03T23:16:52.162513Z,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-03T23:16:52.417,telemetry,2026-05-03T23:16:50.512070Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":null,""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:16:52.436741Z"",""deviceId"":""conveyor-005"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""edgeReceivedTimestamp"":""2026-05-03T23:16:50.485985Z"",""edgeRouting"":{""cloudCandidate"":true,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:16:52.162692Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:16:52.162513Z"",""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":""2026-05-03T23:16:50.512070Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:32.988889Z"",""sequence"":30,""values"":{""load"":41.2322,""motorCurrent"":6.3045,""speed"":1.7252,""status"":""NORMAL"",""vibration"":0.3752}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:32.988889Z,30,"{""load"":41.2322,""motorCurrent"":6.3045,""speed"":1.7252,""status"":""NORMAL"",""vibration"":0.3752}"
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep1_smoke_20260504_010740,telemetry|edge-gateway-b-ubuntu|anomaly-detector|conveyor-006|000000000030|9489,,2026-05-03T23:16:52.458935Z,conveyor-006,conveyor,,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-03T23:16:50.491470Z,budgeted_800k_s0_s1_s2,2026-05-03T23:16:52.173944Z,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-03T23:16:52.417,telemetry,2026-05-03T23:16:50.553430Z,edge-gateway-b-ubuntu,anomaly-detector,"{""anomalyTimestamp"":null,""cloudDetection"":null,""cloudReceivedTimestamp"":""2026-05-03T23:16:52.458935Z"",""deviceId"":""conveyor-006"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""edgeReceivedTimestamp"":""2026-05-03T23:16:50.491470Z"",""edgeRouting"":{""cloudCandidate"":true,""cloudOutputPolicy"":""sampled_10_percent"",""maxMessagesPerSecond"":9,""routingTimestamp"":""2026-05-03T23:16:52.174151Z"",""sampleEvery"":10},""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-03T23:16:52.173944Z"",""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":""2026-05-03T23:16:50.553430Z"",""runId"":""s2_90_normal_rep1_smoke_20260504_010740"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:33.000000Z"",""sequence"":30,""values"":{""load"":61.9547,""motorCurrent"":8.2815,""speed"":1.5074,""status"":""NORMAL"",""vibration"":0.4457}}",s2_90_normal_rep1_smoke_20260504_010740,S2_HYBRID,2026-01-01T00:00:33.000000Z,30,"{""load"":61.9547,""motorCurrent"":8.2815,""speed"":1.5074,""status"":""NORMAL"",""vibration"":0.4457}"
